Order_ID,Order_Date,Shipment_ID,Shipment_Date,Tax_Calculated_Date (UTC),Posted_Date,Marketplace,Merchant_ID,Fulfillment,ASIN,SKU,Transaction_Type,Tax_Collection_Model,Tax_Collection_Responsible_Party,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Total_Tax_Collected_By_Amazon,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,Display_Promo_Amount,Display_Promo_Tax_Inclusive,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Tax_Amount_Collected_By_Amazon,Taxed_Jurisdiction_Tax_Rate,Tax_Category,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount
113-1377614-3205034,2024-08-06+00:00,G4NGRmmgG,2024-08-17+00:00,2024-08-17+06:51:58,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,6.32,OUR_PRICE,Sparrows Point,MD,US,21219-1046,210050000.0,BRENTWOOD,TN,US,37027-8828,430370620.0,430370620.0,ShipTo,State,TN,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,4.78,0.07,Tax,Sales and Use Tax,Taxable,0.0,68.35
113-1377614-3205034,2024-08-06+00:00,G4NGRmmgG,2024-08-17+00:00,2024-08-17+06:51:58,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Sparrows Point,MD,US,21219-1046,210050000.0,BRENTWOOD,TN,US,37027-8828,430370620.0,430370620.0,ShipTo,State,TN,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,State Single Article Tax,NonTaxable,68.35,0.0
113-1377614-3205034,2024-08-06+00:00,G4NGRmmgG,2024-08-17+00:00,2024-08-17+06:51:58,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Sparrows Point,MD,US,21219-1046,210050000.0,BRENTWOOD,TN,US,37027-8828,430370620.0,430370620.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
113-1377614-3205034,2024-08-06+00:00,G4NGRmmgG,2024-08-17+00:00,2024-08-17+06:51:58,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Sparrows Point,MD,US,21219-1046,210050000.0,BRENTWOOD,TN,US,37027-8828,430370620.0,430370620.0,ShipTo,County,DAVIDSON,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,1.54,0.0225,Tax,Local Sales and Use Tax,Taxable,0.0,68.35
113-1377614-3205034,2024-08-06+00:00,G4NGRmmgG,2024-08-17+00:00,2024-08-17+06:51:58,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Sparrows Point,MD,US,21219-1046,210050000.0,BRENTWOOD,TN,US,37027-8828,430370620.0,430370620.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
114-6219232-0342602,2024-08-07+00:00,GWFcQtkVG,2024-08-17+00:00,2024-08-16+13:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,4.1,OUR_PRICE,Windsor,CT,US,6095,70030000.0,CARMICHAELS,PA,US,15320-1671,390590000.0,390590000.0,ShipTo,State,PA,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,4.1,0.06,Tax,Sales and Use Tax,Taxable,0.0,68.35
114-6219232-0342602,2024-08-07+00:00,GWFcQtkVG,2024-08-17+00:00,2024-08-16+13:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,CARMICHAELS,PA,US,15320-1671,390590000.0,390590000.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
114-6219232-0342602,2024-08-07+00:00,GWFcQtkVG,2024-08-17+00:00,2024-08-16+13:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,CARMICHAELS,PA,US,15320-1671,390590000.0,390590000.0,ShipTo,County,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
114-6219232-0342602,2024-08-07+00:00,GWFcQtkVG,2024-08-17+00:00,2024-08-16+13:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,CARMICHAELS,PA,US,15320-1671,390590000.0,390590000.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
112-7807599-1218626,2024-08-12+00:00,GsvdNZjSG,2024-08-17+00:00,2024-08-16+06:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,4.86,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MILL SPRING,NC,US,28756-5512,341490000.0,341490000.0,ShipTo,State,NC,,,,,,,,,,,,,3.42,0.0475,Tax,Sales and Use Tax,Taxable,0.0,71.95
112-7807599-1218626,2024-08-12+00:00,GsvdNZjSG,2024-08-17+00:00,2024-08-16+06:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MILL SPRING,NC,US,28756-5512,341490000.0,341490000.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
112-7807599-1218626,2024-08-12+00:00,GsvdNZjSG,2024-08-17+00:00,2024-08-16+06:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MILL SPRING,NC,US,28756-5512,341490000.0,341490000.0,ShipTo,County,POLK,,,,,,,,,,,,,1.44,0.02,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
112-7807599-1218626,2024-08-12+00:00,GsvdNZjSG,2024-08-17+00:00,2024-08-16+06:24:01,2024-08-17+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MILL SPRING,NC,US,28756-5512,341490000.0,341490000.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
114-8512535-6159450,2024-08-13+00:00,GqL1gT4GG,2024-08-18+00:00,2024-08-17+07:54:04,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,4.57,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MERIDEN,CT,US,06450-7418,70090230.0,70090230.0,ShipTo,State,CT,,,,,,,,,,,,,4.57,0.0635,Tax,Sales and Use Tax,Taxable,0.0,71.95
114-8512535-6159450,2024-08-13+00:00,GqL1gT4GG,2024-08-18+00:00,2024-08-17+07:54:04,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MERIDEN,CT,US,06450-7418,70090230.0,70090230.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
114-8512535-6159450,2024-08-13+00:00,GqL1gT4GG,2024-08-18+00:00,2024-08-17+07:54:04,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MERIDEN,CT,US,06450-7418,70090230.0,70090230.0,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
114-8512535-6159450,2024-08-13+00:00,GqL1gT4GG,2024-08-18+00:00,2024-08-17+07:54:04,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,Windsor,CT,US,6095,70030000.0,MERIDEN,CT,US,06450-7418,70090230.0,70090230.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
113-3414908-7772209,2024-08-16+00:00,G4f9zQX0G,2024-08-18+00:00,2024-08-17+09:23:44,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,5.65,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,RENO,NV,US,89502-2444,290310433.0,290310433.0,ShipTo,State,NV,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,3.14,0.046,Tax,Sales and Use Tax,Taxable,0.0,68.35
113-3414908-7772209,2024-08-16+00:00,G4f9zQX0G,2024-08-18+00:00,2024-08-17+09:23:44,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,RENO,NV,US,89502-2444,290310433.0,290310433.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
113-3414908-7772209,2024-08-16+00:00,G4f9zQX0G,2024-08-18+00:00,2024-08-17+09:23:44,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,RENO,NV,US,89502-2444,290310433.0,290310433.0,ShipTo,County,WASHOE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,2.51,0.03665,Tax,Local Sales and Use Tax,Taxable,0.0,68.35
113-3414908-7772209,2024-08-16+00:00,G4f9zQX0G,2024-08-18+00:00,2024-08-17+09:23:44,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,RENO,NV,US,89502-2444,290310433.0,290310433.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
112-8911273-1669013,2024-08-16+00:00,GkCBLXy4G,2024-08-18+00:00,2024-08-17+09:23:45,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,4.1,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,LINDEN,MI,US,48451-8502,230930000.0,230930000.0,ShipTo,State,MI,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,4.1,0.06,Tax,Sales and Use Tax,Taxable,0.0,68.35
112-8911273-1669013,2024-08-16+00:00,GkCBLXy4G,2024-08-18+00:00,2024-08-17+09:23:45,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,LINDEN,MI,US,48451-8502,230930000.0,230930000.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
112-8911273-1669013,2024-08-16+00:00,GkCBLXy4G,2024-08-18+00:00,2024-08-17+09:23:45,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,LINDEN,MI,US,48451-8502,230930000.0,230930000.0,ShipTo,County,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
112-8911273-1669013,2024-08-16+00:00,GkCBLXy4G,2024-08-18+00:00,2024-08-17+09:23:45,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,WEST DEPTFORD,NJ,US,08066-1731,310150000.0,LINDEN,MI,US,48451-8502,230930000.0,230930000.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,794972911.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
114-5127648-2161053,2024-08-17+00:00,GtVY39ptd,2024-08-18+00:00,2024-08-17+20:33:34,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,0.0,2.56,OUR_PRICE,Sacramento,CA,US,95835-9505,50676242.0,VAIL,AZ,US,85641-5981,30190000.0,30190000.0,ShipTo,State,AZ,,,,,,,,,,,,,2.35,0.056,Tax,Transaction Privilege and Use Tax,Taxable,0.0,41.95
114-5127648-2161053,2024-08-17+00:00,GtVY39ptd,2024-08-18+00:00,2024-08-17+20:33:34,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Sacramento,CA,US,95835-9505,50676242.0,VAIL,AZ,US,85641-5981,30190000.0,30190000.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,41.95,0.0
114-5127648-2161053,2024-08-17+00:00,GtVY39ptd,2024-08-18+00:00,2024-08-17+20:33:34,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Sacramento,CA,US,95835-9505,50676242.0,VAIL,AZ,US,85641-5981,30190000.0,30190000.0,ShipTo,County,PIMA,,,,,,,,,,,,,0.21,0.005,Tax,Local Transaction Privilege Tax,Taxable,0.0,41.95
114-5127648-2161053,2024-08-17+00:00,GtVY39ptd,2024-08-18+00:00,2024-08-17+20:33:34,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Sacramento,CA,US,95835-9505,50676242.0,VAIL,AZ,US,85641-5981,30190000.0,30190000.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,41.95,0.0
113-7968262-6084204,2024-08-17+00:00,GWcJhWSNG,2024-08-18+00:00,2024-08-17+05:35:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,94.95,0.0,94.95,0.0,5.22,OUR_PRICE,SAN ANTONIO,TX,US,78220-4461,440292570.0,REEDSBURG,WI,US,53959-9465,501110000.0,501110000.0,ShipTo,State,WI,,,,,,,,,,,,,4.75,0.05,Tax,General Sales and Use Tax,Taxable,0.0,94.95
113-7968262-6084204,2024-08-17+00:00,GWcJhWSNG,2024-08-18+00:00,2024-08-17+05:35:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,SAN ANTONIO,TX,US,78220-4461,440292570.0,REEDSBURG,WI,US,53959-9465,501110000.0,501110000.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,94.95,0.0
113-7968262-6084204,2024-08-17+00:00,GWcJhWSNG,2024-08-18+00:00,2024-08-17+05:35:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,SAN ANTONIO,TX,US,78220-4461,440292570.0,REEDSBURG,WI,US,53959-9465,501110000.0,501110000.0,ShipTo,County,SAUK,,,,,,,,,,,,,0.47,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,94.95
113-7968262-6084204,2024-08-17+00:00,GWcJhWSNG,2024-08-18+00:00,2024-08-17+05:35:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,SAN ANTONIO,TX,US,78220-4461,440292570.0,REEDSBURG,WI,US,53959-9465,501110000.0,501110000.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,94.95,0.0
112-6498187-8594601,2024-08-06+00:00,G75kR7y7G,2024-08-18+00:00,2024-08-17+10:24:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,94.95,0.0,94.95,0.0,0.0,OUR_PRICE,Fort Worth,TX,US,76177-4513,444390561.0,PORTLAND,OR,US,97230-8310,380510460.0,380510460.0,ShipTo,State,OR,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,0.0,,0.0,Tax,No Sales or Use Tax Imposed,NonTaxable,90.2,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
112-6498187-8594601,2024-08-06+00:00,G75kR7y7G,2024-08-18+00:00,2024-08-17+10:24:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,Fort Worth,TX,US,76177-4513,444390561.0,PORTLAND,OR,US,97230-8310,380510460.0,380510460.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,0.0,,0.0,Tax,,ZeroRated,90.2,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
112-6498187-8594601,2024-08-06+00:00,G75kR7y7G,2024-08-18+00:00,2024-08-17+10:24:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,Fort Worth,TX,US,76177-4513,444390561.0,PORTLAND,OR,US,97230-8310,380510460.0,380510460.0,ShipTo,County,NOT APPLICABLE,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,0.0,,0.0,Tax,,ZeroRated,90.2,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
112-6498187-8594601,2024-08-06+00:00,G75kR7y7G,2024-08-18+00:00,2024-08-17+10:24:55,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLMNHE,8K-8F6S-UM57,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,94.95,0.0,94.95,,,OUR_PRICE,Fort Worth,TX,US,76177-4513,444390561.0,PORTLAND,OR,US,97230-8310,380510460.0,380510460.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,0.0,,0.0,Tax,,ZeroRated,90.2,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-4.75,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
111-7207019-8672231,2024-08-16+00:00,GWSxKrpHd,2024-08-18+00:00,2024-08-17+23:22:19,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAPSJU,UM-I9GZ-VAVZ,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,34.95,0.0,34.95,0.0,3.1,OUR_PRICE,Carteret,NJ,US,07008-3529,310236705.0,HOWARD BEACH,NY,US,11414-3225,330812010.0,330812010.0,ShipTo,State,NY,,,,,,,,,,,,,1.4,0.04,Tax,Sales and Compensating Use Tax,Taxable,0.0,34.95
111-7207019-8672231,2024-08-16+00:00,GWSxKrpHd,2024-08-18+00:00,2024-08-17+23:22:19,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAPSJU,UM-I9GZ-VAVZ,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,34.95,0.0,34.95,,,OUR_PRICE,Carteret,NJ,US,07008-3529,310236705.0,HOWARD BEACH,NY,US,11414-3225,330812010.0,330812010.0,ShipTo,City,NEW YORK,,,,,,,,,,,,,1.57,0.045,Tax,Local Sales and Use Tax,Taxable,0.0,34.95
111-7207019-8672231,2024-08-16+00:00,GWSxKrpHd,2024-08-18+00:00,2024-08-17+23:22:19,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAPSJU,UM-I9GZ-VAVZ,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,34.95,0.0,34.95,,,OUR_PRICE,Carteret,NJ,US,07008-3529,310236705.0,HOWARD BEACH,NY,US,11414-3225,330812010.0,330812010.0,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,34.95,0.0
111-7207019-8672231,2024-08-16+00:00,GWSxKrpHd,2024-08-18+00:00,2024-08-17+23:22:19,2024-08-18+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAPSJU,UM-I9GZ-VAVZ,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,34.95,0.0,34.95,,,OUR_PRICE,Carteret,NJ,US,07008-3529,310236705.0,HOWARD BEACH,NY,US,11414-3225,330812010.0,330812010.0,ShipTo,District,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,,,,,,,,,,,,,0.13,0.00375,Tax,Metropolitan Commuter Transportation District,Taxable,0.0,34.95
